"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001400","GISAHAFG","PUBLISHED","2000","EMR","AFG","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2013","EUR","GBR","SA_WINE","4.03","4.03000","","",""
"SA_0000001400","GISAHSEN","PUBLISHED","2003","AFR","SEN","SA_TOTAL","0.33","0.33000","","",""
"SA_0000001400","GISAHESP","PUBLISHED","2006","EUR","ESP","SA_TOTAL","11.86","11.86000","","",""
"SA_0000001400","GISAHBLZ","PUBLISHED","2001","AMR","BLZ","SA_BEER","2.95","2.95000","","",""
"SA_0000001400","GISAHIDN","PUBLISHED","2010","SEAR","IDN","SA_BEER","0.07","0.07000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2001","AMR","ATG","SA_BEER","1.89","1.89000","","",""
"SA_0000001400","GISAHMEX","PUBLISHED","2007","AMR","MEX","SA_SPIRITS","1.08","1.08000","","",""
"SA_0000001400","GISAHMWI","PUBLISHED","2009","AFR","MWI","SA_TOTAL","1.16","1.16000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2010","AFR","SLE","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHIRQ","PUBLISHED","2000","EMR","IRQ","SA_BEER","0.20","0.20000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2012","AFR","KEN","SA_BEER","0.95","0.95000","","",""
"SA_0000001400","GISAHNAM","PUBLISHED","2007","AFR","NAM","SA_WINE","0.28","0.28000","","",""
"SA_0000001400","GISAHDMA","PUBLISHED","2001","AMR","DMA","SA_BEER","1.00","1.00000","","",""
"SA_0000001400","GISAHBHS","PUBLISHED","2000","AMR","BHS","SA_WINE","1.79","1.79000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2010","EUR","TKM","SA_SPIRITS","1.32","1.32000","","",""
"SA_0000001400","GISAHCIV","PUBLISHED","2004","AFR","CIV","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2001","EUR","CYP","SA_TOTAL","10.16","10.16000","","",""
"SA_0000001400","GISAHTON","PUBLISHED","2003","WPR","TON","SA_SPIRITS","0.55","0.55000","","",""
"SA_0000001400","GISAHSTP","PUBLISHED","2004","AFR","STP","SA_WINE","3.91","3.91000","","",""
"SA_0000001400","GISAHVEN","PUBLISHED","2012","AMR","VEN","SA_OTHER_ALCOHOL","0.08","0.08000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2011","EUR","POL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHNGA","PUBLISHED","2004","AFR","NGA","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHLKA","PUBLISHED","2009","SEAR","LKA","SA_BEER","0.20","0.20000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2007","AFR","SLE","SA_TOTAL","3.86","3.86000","","",""
"SA_0000001400","GISAHIRL","PUBLISHED","2006","EUR","IRL","SA_SPIRITS","2.58","2.58000","","",""
"SA_0000001400","GISAHKNA","PUBLISHED","2012","AMR","KNA","SA_SPIRITS","4.04","4.04000","","",""
"SA_0000001400","GISAHCHE","PUBLISHED","2007","EUR","CHE","SA_BEER","3.32","3.32000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2002","EUR","TKM","SA_SPIRITS","1.27","1.27000","","",""
"SA_0000001400","GISAHOMN","PUBLISHED","2000","EMR","OMN","SA_TOTAL","0.38","0.38000","","",""
"SA_0000001400","GISAHGNB","PUBLISHED","2000","AFR","GNB","SA_BEER","0.54","0.54000","","",""
"SA_0000001400","GISAHBGD","PUBLISHED","2011","SEAR","BGD","SA_TOTAL","0.01","0.01000","","",""
"SA_0000001400","GISAHCOM","PUBLISHED","2002","AFR","COM","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHBOL","PUBLISHED","2006","AMR","BOL","SA_TOTAL","3.23","3.23000","","",""
"SA_0000001400","GISAHAGO","PUBLISHED","2003","AFR","AGO","SA_TOTAL","3.49","3.49000","","",""
"SA_0000001400","GISAHNIC","PUBLISHED","2003","AMR","NIC","SA_BEER","1.09","1.09000","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2010","EUR","SWE","SA_WINE","3.40","3.40000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2005","AFR","BDI","SA_BEER","1.19","1.19000","","",""
"SA_0000001400","GISAHHTI","PUBLISHED","2009","AMR","HTI","SA_SPIRITS","5.83","5.83000","","",""
"SA_0000001400","GISAHGAB","PUBLISHED","2002","AFR","GAB","SA_TOTAL","8.34","8.34000","","",""
"SA_0000001400","GISAHHTI","PUBLISHED","2004","AMR","HTI","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2014","AMR","ATG","SA_WINE","1.87","1.87000","","",""
"SA_0000001400","GISAHZMB","PUBLISHED","2007","AFR","ZMB","SA_TOTAL","2.08","2.08000","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2012","SEAR","THA","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHGNQ","PUBLISHED","2013","AFR","GNQ","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHGRC","PUBLISHED","2003","EUR","GRC","SA_WINE","4.58","4.58000","","",""
"SA_0000001400","GISAHLBN","PUBLISHED","2012","EMR","LBN","SA_TOTAL","1.53","1.53000","","",""
"SA_0000001400","GISAHFRA","PUBLISHED","2003","EUR","FRA","SA_BEER","2.29","2.29000","","",""
"SA_0000001400","GISAHBRA","PUBLISHED","2013","AMR","BRA","SA_SPIRITS","2.49","2.49000","","",""
"SA_0000001400","GISAHCAN","PUBLISHED","2014","AMR","CAN","SA_BEER","3.80","3.80000","","",""
"SA_0000001400","GISAHMNG","PUBLISHED","2000","WPR","MNG","SA_WINE","0.08","0.08000","","",""
"SA_0000001400","GISAHIDN","PUBLISHED","2006","SEAR","IDN","SA_TOTAL","0.06","0.06000","","",""
"SA_0000001400","GISAHGEO","PUBLISHED","2002","EUR","GEO","SA_SPIRITS","1.10","1.10000","","",""
"SA_0000001400","GISAHNIU","PUBLISHED","2009","WPR","NIU","SA_WINE","0.36","0.36000","","",""
"SA_0000001400","GISAHPER","PUBLISHED","2003","AMR","PER","SA_TOTAL","4.50","4.50000","","",""
"SA_0000001400","GISAHSEN","PUBLISHED","2008","AFR","SEN","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHBLR","PUBLISHED","2011","EUR","BLR","SA_SPIRITS","8.16","8.16000","","",""
"SA_0000001400","GISAHBHS","PUBLISHED","2004","AMR","BHS","SA_OTHER_ALCOHOL","0.56","0.56000","","",""
"SA_0000001400","GISAHFSM","PUBLISHED","2001","WPR","FSM","SA_BEER","2.74","2.74000","","",""
"SA_0000001400","GISAHCPV","PUBLISHED","2001","AFR","CPV","SA_WINE","1.23","1.23000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2008","AMR","COL","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2008","EUR","FIN","SA_SPIRITS","2.69","2.69000","","",""
"SA_0000001400","GISAHBGR","PUBLISHED","2014","EUR","BGR","SA_OTHER_ALCOHOL","0.08","0.08000","","",""
"SA_0000001400","GISAHVUT","PUBLISHED","2010","WPR","VUT","SA_WINE","0.19","0.19000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2011","EMR","YEM","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHTJK","PUBLISHED","2005","EUR","TJK","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2007","EUR","LTU","SA_OTHER_ALCOHOL","1.60","1.60000","","",""
"SA_0000001400","GISAHPRK","PUBLISHED","2009","SEAR","PRK","SA_SPIRITS","3.20","3.20000","","",""
"SA_0000001400","GISAHETH","PUBLISHED","2002","AFR","ETH","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHGAB","PUBLISHED","2010","AFR","GAB","SA_TOTAL","8.85","8.85000","","",""
"SA_0000001400","GISAHRWA","PUBLISHED","2000","AFR","RWA","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHLBY","PUBLISHED","2002","EMR","LBY","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHJAM","PUBLISHED","2004","AMR","JAM","SA_WINE","0.14","0.14000","","",""
"SA_0000001400","GISAHISL","PUBLISHED","2000","EUR","ISL","SA_TOTAL","6.17","6.17000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2006","EUR","BEL","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHESP","PUBLISHED","2003","EUR","ESP","SA_WINE","3.74","3.74000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2001","AMR","BRB","SA_WINE","0.49","0.49000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2006","AMR","BRB","SA_SPIRITS","3.94","3.94000","","",""
"SA_0000001400","GISAHMDA","PUBLISHED","2011","EUR","MDA","SA_OTHER_ALCOHOL","0.23","0.23000","","",""
"SA_0000001400","GISAHSGP","PUBLISHED","2005","WPR","SGP","SA_OTHER_ALCOHOL","0.03","0.03000","","",""
"SA_0000001400","GISAHCMR","PUBLISHED","2003","AFR","CMR","SA_BEER","2.36","2.36000","","",""
"SA_0000001400","GISAHVCT","PUBLISHED","2002","AMR","VCT","SA_BEER","1.92","1.92000","","",""
"SA_0000001400","GISAHARG","PUBLISHED","2002","AMR","ARG","SA_SPIRITS","0.41","0.41000","","",""
"SA_0000001400","GISAHSLV","PUBLISHED","2003","AMR","SLV","SA_TOTAL","3.10","3.10000","","",""
"SA_0000001400","GISAHMDV","PUBLISHED","2002","SEAR","MDV","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHTUV","PUBLISHED","2004","WPR","TUV","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2011","EUR","LTU","SA_WINE","1.04","1.04000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2003","WPR","AUS","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHLAO","PUBLISHED","2008","WPR","LAO","SA_BEER","2.02","2.02000","","",""
"SA_0000001400","GISAHZWE","PUBLISHED","2006","AFR","ZWE","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHPRT","PUBLISHED","2000","EUR","PRT","SA_BEER","3.75","3.75000","","",""
"SA_0000001400","GISAHGRD","PUBLISHED","2000","AMR","GRD","SA_WINE","0.74","0.74000","","",""
"SA_0000001400","GISAHKWT","PUBLISHED","2000","EMR","KWT","SA_BEER","0.00","0.00000","","",""
"SA_0000001400","GISAHNZL","PUBLISHED","2013","WPR","NZL","SA_OTHER_ALCOHOL","1.14","1.14000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2001","AFR","BDI","SA_TOTAL","6.09","6.09000","","",""
"SA_0000001400","GISAHGNQ","PUBLISHED","2001","AFR","GNQ","SA_WINE","4.26","4.26000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2000","AFR","KEN","SA_TOTAL","1.51","1.51000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2011","WPR","AUS","SA_OTHER_ALCOHOL","0.86","0.86000","","",""
"SA_0000001400","GISAHMKD","PUBLISHED","2009","EUR","MKD","SA_BEER","0.84","0.84000","","",""
"SA_0000001400","GISAHKAZ","PUBLISHED","2002","EUR","KAZ","SA_BEER","1.16","1.16000","","",""
"SA_0000001400","GISAHUKR","PUBLISHED","2004","EUR","UKR","SA_BEER","2.18","2.18000","","",""
"SA_0000001400","GISAHPHL","PUBLISHED","2001","WPR","PHL","SA_BEER","1.12","1.12000","","",""
"SA_0000001400","GISAHOMN","PUBLISHED","2014","EMR","OMN","SA_SPIRITS","0.22","0.22000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2011","AFR","SLE","SA_BEER","0.19","0.19000","","",""
"SA_0000001400","GISAHDOM","PUBLISHED","2007","AMR","DOM","SA_OTHER_ALCOHOL","0.05","0.05000","","",""
"SA_0000001400","GISAHCZE","PUBLISHED","2000","EUR","CZE","SA_WINE","1.83","1.83000","","",""
"SA_0000001400","GISAHMDG","PUBLISHED","2011","AFR","MDG","SA_TOTAL","0.97","0.97000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2013","EUR","GBR","SA_OTHER_ALCOHOL","0.83","0.83000","","",""
"SA_0000001400","GISAHUSA","PUBLISHED","2012","AMR","USA","SA_SPIRITS","2.95","2.95000","","",""
"SA_0000001400","GISAHLUX","PUBLISHED","2013","EUR","LUX","SA_SPIRITS","2.28","2.28000","","",""
"SA_0000001400","GISAHMLI","PUBLISHED","2006","AFR","MLI","SA_BEER","0.07","0.07000","","",""
"SA_0000001400","GISAHECU","PUBLISHED","2000","AMR","ECU","SA_BEER","1.35","1.35000","","",""
"SA_0000001400","GISAHNPL","PUBLISHED","2013","SEAR","NPL","SA_TOTAL","0.27","0.27000","","",""
"SA_0000001400","GISAHMNE","PUBLISHED","2009","EUR","MNE","SA_SPIRITS","2.37","2.37000","","",""
"SA_0000001400","GISAHUSA","PUBLISHED","2004","AMR","USA","SA_SPIRITS","2.57","2.57000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2010","EUR","BEL","SA_WINE","3.71","3.71000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2003","EMR","YEM","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHBLR","PUBLISHED","2000","EUR","BLR","SA_BEER","1.18","1.18000","","",""
"SA_0000001400","GISAHHND","PUBLISHED","2010","AMR","HND","SA_WINE","0.03","0.03000","","",""
"SA_0000001400","GISAHSWZ","PUBLISHED","2007","AFR","SWZ","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHNOR","PUBLISHED","2003","EUR","NOR","SA_WINE","1.84","1.84000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2007","AFR","LBR","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","","PUBLISHED","2008","WPR","MHL","SA_TOTAL","No data","","","",""
"SA_0000001400","GISAHLSO","PUBLISHED","2002","AFR","LSO","SA_BEER","2.95","2.95000","","",""
"SA_0000001400","GISAHZMB","PUBLISHED","2012","AFR","ZMB","SA_WINE","0.06","0.06000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2002","AFR","LBR","SA_WINE","0.15","0.15000","","",""
"SA_0000001400","GISAHFRA","PUBLISHED","2012","EUR","FRA","SA_WINE","6.70","6.70000","","",""
"SA_0000001400","GISAHSVK","PUBLISHED","2014","EUR","SVK","SA_SPIRITS","4.36","4.36000","","",""
"SA_0000001400","GISAHMWI","PUBLISHED","2010","AFR","MWI","SA_OTHER_ALCOHOL","0.74","0.74000","","",""
"SA_0000001400","GISAHAND","PUBLISHED","2006","EUR","AND","SA_WINE","5.15","5.15000","","",""
"SA_0000001400","GISAHAFG","PUBLISHED","2012","EMR","AFG","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHCOG","PUBLISHED","2008","AFR","COG","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2012","EUR","POL","SA_SPIRITS","3.53","3.53000","","",""
"SA_0000001400","GISAHRUS","PUBLISHED","2003","EUR","RUS","SA_WINE","0.90","0.90000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2000","EUR","FIN","SA_SPIRITS","2.22","2.22000","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2005","EUR","SWE","SA_TOTAL","6.50","6.50000","","",""
"SA_0000001400","GISAHDZA","PUBLISHED","2009","AFR","DZA","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHJOR","PUBLISHED","2014","EMR","JOR","SA_SPIRITS","0.33","0.33000","","",""
"SA_0000001400","GISAHETH","PUBLISHED","2005","AFR","ETH","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHSLB","PUBLISHED","2005","WPR","SLB","SA_WINE","0.03","0.03000","","",""
"SA_0000001400","GISAHJAM","PUBLISHED","2012","AMR","JAM","SA_WINE","0.15","0.15000","","",""
"SA_0000001400","GISAHKOR","PUBLISHED","2006","WPR","KOR","SA_BEER","2.22","2.22000","","",""
"SA_0000001400","GISAHFSM","PUBLISHED","2004","WPR","FSM","SA_SPIRITS","0.14","0.14000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2005","EUR","FIN","SA_BEER","4.59","4.59000","","",""
"SA_0000001400","GISAHIRQ","PUBLISHED","2011","EMR","IRQ","SA_SPIRITS","0.05","0.05000","","",""
"SA_0000001400","GISAHEGY","PUBLISHED","2013","EMR","EGY","SA_TOTAL","0.21","0.21000","","",""
"SA_0000001400","GISAHUKR","PUBLISHED","2012","EUR","UKR","SA_TOTAL","8.44","8.44000","","",""
"SA_0000001400","GISAHGNQ","PUBLISHED","2004","AFR","GNQ","SA_TOTAL","6.28","6.28000","","",""
"SA_0000001400","GISAHUGA","PUBLISHED","2004","AFR","UGA","SA_TOTAL","9.89","9.89000","","",""
"SA_0000001400","GISAHROU","PUBLISHED","2001","EUR","ROU","SA_WINE","3.16","3.16000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2014","AMR","ATG","SA_OTHER_ALCOHOL","0.28","0.28000","","",""
"SA_0000001400","GISAHNER","PUBLISHED","2009","AFR","NER","SA_BEER","0.05","0.05000","","",""
"SA_0000001400","GISAHCUB","PUBLISHED","2005","AMR","CUB","SA_OTHER_ALCOHOL","0.02","0.02000","","",""
"SA_0000001400","GISAHBTN","PUBLISHED","2008","SEAR","BTN","SA_BEER","0.13","0.13000","","",""
"SA_0000001400","GISAHKNA","PUBLISHED","2000","AMR","KNA","SA_SPIRITS","4.13","4.13000","","",""
"SA_0000001400","GISAHFJI","PUBLISHED","2010","WPR","FJI","SA_BEER","1.35","1.35000","","",""
"SA_0000001400","GISAHIRN","PUBLISHED","2003","EMR","IRN","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHMRT","PUBLISHED","2000","AFR","MRT","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHMDA","PUBLISHED","2010","EUR","MDA","SA_BEER","1.89","1.89000","","",""
"SA_0000001400","GISAHLVA","PUBLISHED","2010","EUR","LVA","SA_SPIRITS","3.61","3.61000","","",""
"SA_0000001400","GISAHMHL","PUBLISHED","2005","WPR","MHL","SA_OTHER_ALCOHOL","No data","","","",""
"SA_0000001400","GISAHMYS","PUBLISHED","2011","WPR","MYS","SA_SPIRITS","0.11","0.11000","","",""
"SA_0000001400","GISAHARG","PUBLISHED","2011","AMR","ARG","SA_BEER","3.15","3.15000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2000","AMR","COL","SA_WINE","0.03","0.03000","","",""
"SA_0000001400","GISAHLBN","PUBLISHED","2005","EMR","LBN","SA_WINE","0.77","0.77000","","",""
"SA_0000001400","GISAHALB","PUBLISHED","2005","EUR","ALB","SA_OTHER_ALCOHOL","0.09","0.09000","","",""
"SA_0000001400","GISAHAUT","PUBLISHED","2009","EUR","AUT","SA_SPIRITS","1.70","1.70000","","",""
"SA_0000001400","GISAHNLD","PUBLISHED","2009","EUR","NLD","SA_WINE","3.28","3.28000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2000","EUR","GBR","SA_TOTAL","10.59","10.59000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2012","AMR","SUR","SA_WINE","0.11","0.11000","","",""
"SA_0000001400","GISAHPAN","PUBLISHED","2005","AMR","PAN","SA_SPIRITS","1.77","1.77000","","",""
"SA_0000001400","GISAHKHM","PUBLISHED","2002","WPR","KHM","SA_TOTAL","1.43","1.43000","","",""
"SA_0000001400","GISAHLUX","PUBLISHED","2005","EUR","LUX","SA_SPIRITS","2.41","2.41000","","",""
"SA_0000001400","GISAHZAF","PUBLISHED","2001","AFR","ZAF","SA_SPIRITS","1.16","1.16000","","",""
"SA_0000001400","GISAHMKD","PUBLISHED","2013","EUR","MKD","SA_TOTAL","1.03","1.03000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2009","AMR","SUR","SA_SPIRITS","2.67","2.67000","","",""
"SA_0000001400","GISAHTGO","PUBLISHED","2007","AFR","TGO","SA_TOTAL","1.37","1.37000","","",""
"SA_0000001400","GISAHDMA","PUBLISHED","2009","AMR","DMA","SA_TOTAL","7.45","7.45000","","",""
"SA_0000001400","GISAHCPV","PUBLISHED","2007","AFR","CPV","SA_BEER","2.03","2.03000","","",""
"SA_0000001400","GISAHPAN","PUBLISHED","2010","AMR","PAN","SA_BEER","4.82","4.82000","","",""
"SA_0000001400","GISAHGRD","PUBLISHED","2014","AMR","GRD","SA_TOTAL","8.42","8.42000","","",""
"SA_0000001400","GISAHHUN","PUBLISHED","2004","EUR","HUN","SA_BEER","4.34","4.34000","","",""
"SA_0000001400","GISAHBLZ","PUBLISHED","2009","AMR","BLZ","SA_TOTAL","6.85","6.85000","","",""
"SA_0000001400","GISAHUZB","PUBLISHED","2005","EUR","UZB","SA_SPIRITS","1.33","1.33000","","",""
"SA_0000001400","GISAHCIV","PUBLISHED","2000","AFR","CIV","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHAFG","PUBLISHED","2009","EMR","AFG","SA_BEER","0.01","0.01000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2005","EUR","GBR","SA_OTHER_ALCOHOL","0.65","0.65000","","",""
"SA_0000001400","GISAHESP","PUBLISHED","2007","EUR","ESP","SA_OTHER_ALCOHOL","0.22","0.22000","","",""
"SA_0000001400","GISAHSEN","PUBLISHED","2012","AFR","SEN","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHSTP","PUBLISHED","2004","AFR","STP","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHARG","PUBLISHED","2006","AMR","ARG","SA_SPIRITS","0.30","0.30000","","",""
"SA_0000001400","GISAHNZL","PUBLISHED","2000","WPR","NZL","SA_BEER","4.22","4.22000","","",""
"SA_0000001400","GISAHSYR","PUBLISHED","2003","EMR","SYR","SA_WINE","0.42","0.42000","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2012","AMR","LCA","SA_BEER","3.28","3.28000","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2007","AMR","LCA","SA_SPIRITS","6.56","6.56000","","",""
"SA_0000001400","GISAHGTM","PUBLISHED","2007","AMR","GTM","SA_TOTAL","2.40","2.40000","","",""
"SA_0000001400","GISAHCHL","PUBLISHED","2005","AMR","CHL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHFSM","PUBLISHED","2009","WPR","FSM","SA_BEER","1.18","1.18000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2009","EUR","BEL","SA_TOTAL","10.05","10.05000","","",""
"SA_0000001400","GISAHNGA","PUBLISHED","2000","AFR","NGA","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHIND","PUBLISHED","2000","SEAR","IND","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHTUV","PUBLISHED","2005","WPR","TUV","SA_SPIRITS","0.23","0.23000","","",""
"SA_0000001400","GISAHUZB","PUBLISHED","2000","EUR","UZB","SA_WINE","0.37","0.37000","","",""
"SA_0000001400","GISAHHND","PUBLISHED","2004","AMR","HND","SA_BEER","1.27","1.27000","","",""
"SA_0000001400","GISAHCHL","PUBLISHED","2011","AMR","CHL","SA_BEER","2.46","2.46000","","",""
"SA_0000001400","GISAHECU","PUBLISHED","2000","AMR","ECU","SA_TOTAL","3.99","3.99000","","",""
"SA_0000001400","GISAHUGA","PUBLISHED","2001","AFR","UGA","SA_OTHER_ALCOHOL","9.90","9.90000","","",""
"SA_0000001400","GISAHSTP","PUBLISHED","2006","AFR","STP","SA_TOTAL","5.46","5.46000","","",""
"SA_0000001400","GISAHMLI","PUBLISHED","2003","AFR","MLI","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHOMN","PUBLISHED","2010","EMR","OMN","SA_SPIRITS","0.31","0.31000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2011","AFR","BDI","SA_SPIRITS","0.00","0.00000","","",""
"SA_0000001400","GISAHSVK","PUBLISHED","2004","EUR","SVK","SA_OTHER_ALCOHOL","0.48","0.48000","","",""
"SA_0000001400","GISAHPAK","PUBLISHED","2009","EMR","PAK","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHPER","PUBLISHED","2004","AMR","PER","SA_WINE","0.33","0.33000","","",""
"SA_0000001400","GISAHBEN","PUBLISHED","2009","AFR","BEN","SA_BEER","0.62","0.62000","","",""
"SA_0000001400","GISAHGRC","PUBLISHED","2001","EUR","GRC","SA_BEER","2.35","2.35000","","",""
"SA_0000001400","GISAHPHL","PUBLISHED","2010","WPR","PHL","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2001","WPR","AUS","SA_BEER","4.08","4.08000","","",""
"SA_0000001400","GISAHDJI","PUBLISHED","2013","EMR","DJI","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHHUN","PUBLISHED","2013","EUR","HUN","SA_WINE","3.35","3.35000","","",""
"SA_0000001400","GISAHKAZ","PUBLISHED","2009","EUR","KAZ","SA_BEER","1.93","1.93000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2013","AFR","KEN","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHERI","PUBLISHED","2009","AFR","ERI","SA_BEER","0.41","0.41000","","",""
"SA_0000001400","GISAHBRN","PUBLISHED","2001","WPR","BRN","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2008","AFR","LBR","SA_BEER","3.88","3.88000","","",""
"SA_0000001400","GISAHDEU","PUBLISHED","2008","EUR","DEU","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHMAR","PUBLISHED","2011","EMR","MAR","SA_SPIRITS","0.09","0.09000","","",""
"SA_0000001400","GISAHBGD","PUBLISHED","2012","SEAR","BGD","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHTON","PUBLISHED","2010","WPR","TON","SA_SPIRITS","0.23","0.23000","","",""
